40689
{-58.467983, -48.402988, 37.672276},{-50.716511, -41.64579, 40},{-55.212563, -37.939728, 40}
{0.938076, 69.944031, 27.32962},{2.352641, 66.23774, 31.780804},{9.272215, 69.394135, 27.32962}
{-7.16022, 70.144814, 27.32962},{-5.144689, 66.423622, 31.780804},{0.938076, 69.944031, 27.32962}
{-15.763644, 70.038498, 27.32962},{-13.109662, 66.325195, 31.780804},{-7.16022, 70.144814, 27.32962}
{-24.104258, 69.597382, 27.32962},{-20.831327, 65.916809, 31.780804},{-15.763644, 70.038498, 27.32962}
{-32.415554, 68.773003, 27.32962},{-28.52585, 65.15361, 31.780804},{-24.104258, 69.597382, 27.32962}
{-40.671352, 67.509903, 27.32962},{-36.168995, 63.984241, 31.780804},{-32.415554, 68.773003, 27.32962}
{-48.834469, 65.746613, 27.32962},{-43.726337, 62.351803, 31.780804},{-40.671352, 67.509903, 27.32962}
{-56.85442, 63.418648, 27.32962},{-51.151134, 60.196598, 31.780804},{-48.834469, 65.746613, 27.32962}
{-64.664177, 60.462315, 27.32962},{-58.381336, 57.459648, 31.780804},{-56.85442, 63.418648, 27.32962}
{-72.178322, 56.821461, 27.32962},{-65.337868, 54.088978, 31.780804},{-64.664177, 60.462315, 27.32962}
{-79.498474, 52.318817, 27.32962},{-72.114799, 49.920475, 31.780804},{-72.178322, 56.821461, 27.32962}
{-85.801605, 47.45557, 27.32962},{-77.95018, 45.418121, 31.780804},{-79.498474, 52.318817, 27.32962}
{-91.917755, 41.565437, 27.32962},{-83.612457, 39.965088, 31.780804},{-85.801605, 47.45557, 27.32962}
{-97.262367, 35.151257, 27.32962},{-88.560455, 34.026897, 31.780804},{-91.917755, 41.565437, 27.32962}
{-101.906174, 28.212715, 27.32962},{-92.859642, 27.603258, 31.780804},{-97.262367, 35.151257, 27.32962}
{-105.800591, 20.827543, 27.32962},{-96.465065, 20.766132, 31.780804},{-101.906174, 28.212715, 27.32962}
{-108.788536, 13.353627, 27.32962},{-99.23127, 13.846848, 31.780804},{-105.800591, 20.827543, 27.32962}
{-111.088226, 4.986157, 27.32962},{-101.360306, 6.100318, 31.780804},{-108.788536, 13.353627, 27.32962}
{-112.306808, -3.241963, 27.32962},{-102.488457, -1.517201, 31.780804},{-111.088226, 4.986157, 27.32962}
{-112.470154, -11.587273, 27.32962},{-102.639687, -9.243215, 31.780804},{-112.306808, -3.241963, 27.32962}
{-111.553085, -19.884161, 27.32962},{-101.790665, -16.9244, 31.780804},{-112.470154, -11.587273, 27.32962}
{-109.636101, -28.009205, 27.32962},{-100.015945, -24.446493, 31.780804},{-111.553085, -19.884161, 27.32962}
{-106.807884, -35.864231, 27.32962},{-97.397606, -31.718607, 31.780804},{-109.636101, -28.009205, 27.32962}
{-103.204948, -43.265457, 27.32962},{-94.062035, -38.570595, 31.780804},{-97.397606, -31.718607, 31.780804}
{-98.927055, -50.153515, 27.32962},{-90.101608, -44.947498, 31.780804},{-94.062035, -38.570595, 31.780804}
{-93.672844, -56.922329, 27.32962},{-85.237297, -51.214005, 31.780804},{-90.101608, -44.947498, 31.780804}
{-87.768005, -63.018696, 27.32962},{-79.77066, -56.857967, 31.780804},{-85.237297, -51.214005, 31.780804}
{-86.074768, -72.468681, 20},{-81.325859, -68.328911, 27.32962},{-87.768005, -63.018696, 27.32962}
{-78.768448, -77.265724, 20},{-74.346634, -72.911194, 27.32962},{-81.325859, -68.328911, 27.32962}
{-71.013992, -81.299805, 20},{-66.939346, -76.764671, 27.32962},{-74.346634, -72.911194, 27.32962}
{-62.920494, -84.602615, 20},{-59.208191, -79.919617, 27.32962},{-66.939346, -76.764671, 27.32962}
{-54.581944, -87.22905, 20},{-51.24295, -82.428467, 27.32962},{-59.208191, -79.919617, 27.32962}
{-46.23407, -89.2117, 20},{-43.268806, -84.322357, 27.32962},{-51.24295, -82.428467, 27.32962}
{-37.45628, -90.715576, 20},{-34.883995, -85.758896, 27.32962},{-43.268806, -84.322357, 27.32962}
{-28.769432, -91.709122, 20},{-26.586052, -86.70797, 27.32962},{-34.883995, -85.758896, 27.32962}
{-20.044691, -92.284798, 20},{-18.251913, -87.257866, 27.32962},{-26.586052, -86.70797, 27.32962}
{-11.566854, -92.494995, 20},{-10.153624, -87.458656, 27.32962},{-18.251913, -87.257866, 27.32962}
{-2.560196, -92.383736, 20},{-1.550188, -87.352371, 27.32962},{-10.153624, -87.458656, 27.32962}
{6.171314, -91.921875, 20},{6.790417, -86.911201, 27.32962},{-1.550188, -87.352371, 27.32962}
{14.872133, -91.058853, 20},{15.101705, -86.086807, 27.32962},{6.790417, -86.911201, 27.32962}
{23.51487, -89.736526, 20},{23.357512, -84.823685, 27.32962},{15.101705, -86.086807, 27.32962}
{32.060577, -87.890617, 20},{31.520632, -83.060417, 27.32962},{23.357512, -84.823685, 27.32962}
{40.456409, -85.45359, 20},{39.540588, -80.732491, 27.32962},{31.520632, -83.060417, 27.32962}
{48.632198, -82.358704, 20},{47.350349, -77.776161, 27.32962},{39.540588, -80.732491, 27.32962}
{56.498524, -78.547234, 20},{54.864506, -74.13533, 27.32962},{47.350349, -77.776161, 27.32962}
{64.161743, -73.833527, 20},{62.184647, -69.632652, 27.32962},{54.864506, -74.13533, 27.32962}
{70.760246, -68.742271, 20},{68.48774, -64.769333, 27.32962},{62.184647, -69.632652, 27.32962}
{77.163094, -62.576176, 20},{74.603935, -58.879284, 27.32962},{68.48774, -64.769333, 27.32962}
{82.758171, -55.861351, 20},{79.948524, -52.46508, 27.32962},{74.603935, -58.879284, 27.32962}
{87.619621, -48.597614, 20},{84.592331, -45.526539, 27.32962},{79.948524, -52.46508, 27.32962}
{91.696571, -40.866322, 20},{88.486755, -38.141373, 27.32962},{84.592331, -45.526539, 27.32962}
{94.824554, -33.04213, 20},{91.474701, -30.667463, 27.32962},{88.486755, -38.141373, 27.32962}
{97.232002, -24.282465, 20},{93.774368, -22.299963, 27.32962},{91.474701, -30.667463, 27.32962}
{98.507721, -15.668733, 20},{94.992973, -14.071863, 27.32962},{93.774368, -22.299963, 27.32962}
{98.678711, -6.932297, 20},{95.156303, -5.726553, 27.32962},{94.992973, -14.071863, 27.32962}
{97.718651, 1.753446, 20},{94.239227, 2.570334, 27.32962},{95.156303, -5.726553, 27.32962}
{95.711853, 10.2593, 20},{92.322273, 10.695386, 27.32962},{94.239227, 2.570334, 27.32962}
{92.751106, 18.482483, 20},{89.49408, 18.550421, 27.32962},{92.322273, 10.695386, 27.32962}
{88.979263, 26.230555, 20},{85.891098, 25.951616, 27.32962},{89.49408, 18.550421, 27.32962}
{84.500908, 33.441456, 20},{81.613235, 32.839691, 27.32962},{85.891098, 25.951616, 27.32962}
{79.000412, 40.527512, 20},{76.358994, 39.608509, 27.32962},{81.613235, 32.839691, 27.32962}
{72.818871, 46.909557, 20},{70.454201, 45.704834, 27.32962},{76.358994, 39.608509, 27.32962}
{66.074783, 52.468712, 20},{64.012039, 51.015106, 27.32962},{70.454201, 45.704834, 27.32962}
{58.76844, 57.265732, 20},{57.032799, 55.597363, 27.32962},{64.012039, 51.015106, 27.32962}
{51.013985, 61.299801, 20},{49.625507, 59.450832, 27.32962},{57.032799, 55.597363, 27.32962}
{42.92049, 64.602623, 20},{41.894352, 62.605793, 27.32962},{49.625507, 59.450832, 27.32962}
{34.581932, 67.22908, 20},{33.929108, 65.114662, 27.32962},{41.894352, 62.605793, 27.32962}
{26.234077, 69.211685, 20},{25.954981, 67.008507, 27.32962},{34.581932, 67.22908, 20}
{17.456274, 70.715569, 20},{17.570156, 68.445061, 27.32962},{26.234077, 69.211685, 20}
{8.769428, 71.709122, 20},{9.272215, 69.394135, 27.32962},{17.456274, 70.715569, 20}
{0.044688, 72.28479, 20},{0.938076, 69.944031, 27.32962},{8.769428, 71.709122, 20}
{-8.433157, 72.494987, 20},{-7.16022, 70.144814, 27.32962},{0.044688, 72.28479, 20}
{-17.439804, 72.383682, 20},{-15.763644, 70.038498, 27.32962},{-8.433157, 72.494987, 20}
{-26.171322, 71.921898, 20},{-24.104258, 69.597382, 27.32962},{-17.439804, 72.383682, 20}
{-34.872147, 71.058884, 20},{-32.415554, 68.773003, 27.32962},{-26.171322, 71.921898, 20}
{-43.514877, 69.73658, 20},{-40.671352, 67.509903, 27.32962},{-34.872147, 71.058884, 20}
{-52.060581, 67.890648, 20},{-48.834469, 65.746613, 27.32962},{-43.514877, 69.73658, 20}
{-60.456406, 65.453583, 20},{-56.85442, 63.418648, 27.32962},{-52.060581, 67.890648, 20}
{-68.632195, 62.358688, 20},{-64.664177, 60.462315, 27.32962},{-60.456406, 65.453583, 20}
{-76.498505, 58.547195, 20},{-72.178322, 56.821461, 27.32962},{-68.632195, 62.358688, 20}
{-84.161736, 53.833527, 20},{-79.498474, 52.318817, 27.32962},{-76.498505, 58.547195, 20}
{-90.760284, 48.742348, 20},{-85.801605, 47.45557, 27.32962},{-84.161736, 53.833527, 20}
{-97.163078, 42.57616, 20},{-91.917755, 41.565437, 27.32962},{-90.760284, 48.742348, 20}
{-102.758186, 35.861359, 20},{-97.262367, 35.151257, 27.32962},{-97.163078, 42.57616, 20}
{-107.619629, 28.597626, 20},{-101.906174, 28.212715, 27.32962},{-102.758186, 35.861359, 20}
{-111.696571, 20.866327, 20},{-105.800591, 20.827543, 27.32962},{-107.619629, 28.597626, 20}
{-114.824554, 13.042128, 20},{-108.788536, 13.353627, 27.32962},{-111.696571, 20.866327, 20}
{-117.232025, 4.282493, 20},{-111.088226, 4.986157, 27.32962},{-114.824554, 13.042128, 20}
{-118.507721, -4.33126, 20},{-112.306808, -3.241963, 27.32962},{-117.232025, 4.282493, 20}
{-118.678726, -13.067696, 20},{-112.470154, -11.587273, 27.32962},{-118.507721, -4.33126, 20}
{-117.718674, -21.753441, 20},{-111.553085, -19.884161, 27.32962},{-118.678726, -13.067696, 20}
{-115.711845, -30.259287, 20},{-109.636101, -28.009205, 27.32962},{-117.718674, -21.753441, 20}
{-112.751076, -38.48246, 20},{-106.807884, -35.864231, 27.32962},{-115.711845, -30.259287, 20}
{-108.979279, -46.230564, 20},{-103.204948, -43.265457, 27.32962},{-106.807884, -35.864231, 27.32962}
{-104.500893, -53.441448, 20},{-98.927055, -50.153515, 27.32962},{-103.204948, -43.265457, 27.32962}
{-99.000427, -60.527504, 20},{-93.672844, -56.922329, 27.32962},{-98.927055, -50.153515, 27.32962}
{-92.818848, -66.909592, 20},{-87.768005, -63.018696, 27.32962},{-93.672844, -56.922329, 27.32962}
{-81.241936, -68.255753, 12.605897},{-86.074768, -72.468681, 20},{-87.678749, -62.949936, 12.605897}
{-74.268494, -72.834236, 12.605897},{-78.768448, -77.265724, 20},{-81.241936, -68.255753, 12.605897}
{-66.86734, -76.684525, 12.605897},{-71.013992, -81.299805, 20},{-74.268494, -72.834236, 12.605897}
{-59.142586, -79.836853, 12.605897},{-62.920494, -84.602615, 20},{-66.86734, -76.684525, 12.605897}
{-51.183945, -82.343628, 12.605897},{-54.581944, -87.22905, 20},{-59.142586, -79.836853, 12.605897}
{-43.216404, -84.235947, 12.605897},{-46.23407, -89.2117, 20},{-51.183945, -82.343628, 12.605897}
{-34.838535, -85.671303, 12.605897},{-37.45628, -90.715576, 20},{-43.216404, -84.235947, 12.605897}
{-26.547466, -86.619583, 12.605897},{-28.769432, -91.709122, 20},{-34.838535, -85.671303, 12.605897}
{-18.22023, -87.169029, 12.605897},{-20.044691, -92.284798, 20},{-26.547466, -86.619583, 12.605897}
{-10.128649, -87.369652, 12.605897},{-11.566854, -92.494995, 20},{-18.22023, -87.169029, 12.605897}
{-1.532339, -87.263458, 12.605897},{-2.560196, -92.383736, 20},{-10.128649, -87.369652, 12.605897}
{6.801358, -86.822647, 12.605897},{6.171314, -91.921875, 20},{-1.532339, -87.263458, 12.605897}
{15.105762, -85.99894, 12.605897},{14.872133, -91.058853, 20},{6.801358, -86.822647, 12.605897}
{23.354731, -84.736862, 12.605897},{23.51487, -89.736526, 20},{15.105762, -85.99894, 12.605897}
{31.511089, -82.975052, 12.605897},{32.060577, -87.890617, 20},{23.354731, -84.736862, 12.605897}
{39.524403, -80.649063, 12.605897},{40.456409, -85.45359, 20},{31.511089, -82.975052, 12.605897}
{47.327698, -77.695175, 12.605897},{48.632198, -82.358704, 20},{39.524403, -80.649063, 12.605897}
{54.835629, -74.057358, 12.605897},{56.498524, -78.547234, 20},{47.327698, -77.695175, 12.605897}
{62.149704, -69.558411, 12.605897},{64.161743, -73.833527, 20},{54.835629, -74.057358, 12.605897}
{68.447578, -64.69912, 12.605897},{70.760246, -68.742271, 20},{62.149704, -69.558411, 12.605897}
{74.558708, -58.813953, 12.605897},{77.163094, -62.576176, 20},{68.447578, -64.69912, 12.605897}
{79.898872, -52.40506, 12.605897},{82.758171, -55.861351, 20},{74.558708, -58.813953, 12.605897}
{84.538826, -45.472263, 12.605897},{87.619621, -48.597614, 20},{79.898872, -52.40506, 12.605897}
{88.430031, -38.093216, 12.605897},{91.696571, -40.866322, 20},{84.538826, -45.472263, 12.605897}
{91.415504, -30.625496, 12.605897},{94.824554, -33.04213, 20},{88.430031, -38.093216, 12.605897}
{93.713264, -22.264929, 12.605897},{97.232002, -24.282465, 20},{91.415504, -30.625496, 12.605897}
{94.930862, -14.043643, 12.605897},{98.507721, -15.668733, 20},{93.713264, -22.264929, 12.605897}
{95.094055, -5.705245, 12.605897},{98.678711, -6.932297, 20},{94.930862, -14.043643, 12.605897}
{94.177734, 2.58477, 12.605897},{97.718651, 1.753446, 20},{95.094055, -5.705245, 12.605897}
{92.262375, 10.703093, 12.605897},{95.711853, 10.2593, 20},{94.177734, 2.58477, 12.605897}
{89.436523, 18.55162, 12.605897},{92.751106, 18.482483, 20},{92.262375, 10.703093, 12.605897}
{85.836525, 25.946686, 12.605897},{88.979263, 26.230555, 20},{89.436523, 18.55162, 12.605897}
{81.56221, 32.829056, 12.605897},{84.500908, 33.441456, 20},{85.836525, 25.946686, 12.605897}
{76.312317, 39.592266, 12.605897},{79.000412, 40.527512, 20},{81.56221, 32.829056, 12.605897}
{70.412407, 45.68354, 12.605897},{72.818871, 46.909557, 20},{76.312317, 39.592266, 12.605897}
{63.975586, 50.989418, 12.605897},{66.074783, 52.468712, 20},{70.412407, 45.68354, 12.605897}
{57.002125, 55.567879, 12.605897},{58.76844, 57.265732, 20},{63.975586, 50.989418, 12.605897}
{49.600967, 59.418156, 12.605897},{51.013985, 61.299801, 20},{57.002125, 55.567879, 12.605897}
{41.876217, 62.570503, 12.605897},{42.92049, 64.602623, 20},{49.600967, 59.418156, 12.605897}
{33.917572, 65.077293, 12.605897},{34.581932, 67.22908, 20},{41.876217, 62.570503, 12.605897}
{25.95005, 66.969574, 12.605897},{26.234077, 69.211685, 20},{34.581932, 67.22908, 20}
{17.572168, 68.404938, 12.605897},{17.456274, 70.715569, 20},{26.234077, 69.211685, 20}
{9.2811, 69.353226, 12.605897},{8.769428, 71.709122, 20},{17.456274, 70.715569, 20}
{0.953864, 69.902664, 12.605897},{0.044688, 72.28479, 20},{8.769428, 71.709122, 20}
{-7.137724, 70.103279, 12.605897},{-8.433157, 72.494987, 20},{0.044688, 72.28479, 20}
{-15.734022, 69.997047, 12.605897},{-17.439804, 72.383682, 20},{-8.433157, 72.494987, 20}
{-24.067728, 69.556305, 12.605897},{-26.171322, 71.921898, 20},{-17.439804, 72.383682, 20}
{-32.372139, 68.732613, 12.605897},{-34.872147, 71.058884, 20},{-26.171322, 71.921898, 20}
{-40.621098, 67.470551, 12.605897},{-43.514877, 69.73658, 20},{-34.872147, 71.058884, 20}
{-48.777458, 65.708717, 12.605897},{-52.060581, 67.890648, 20},{-43.514877, 69.73658, 20}
{-56.790764, 63.382687, 12.605897},{-60.456406, 65.453583, 20},{-52.060581, 67.890648, 20}
{-64.594055, 60.428799, 12.605897},{-68.632195, 62.358688, 20},{-60.456406, 65.453583, 20}
{-72.101974, 56.790962, 12.605897},{-76.498505, 58.547195, 20},{-68.632195, 62.358688, 20}
{-79.416061, 52.292049, 12.605897},{-84.161736, 53.833527, 20},{-76.498505, 58.547195, 20}
{-85.713974, 47.432827, 12.605897},{-90.760284, 48.742348, 20},{-84.161736, 53.833527, 20}
{-91.825058, 41.547577, 12.605897},{-97.163078, 42.57616, 20},{-90.760284, 48.742348, 20}
{-97.165245, 35.138706, 12.605897},{-102.758186, 35.861359, 20},{-97.163078, 42.57616, 20}
{-101.805199, 28.205912, 12.605897},{-107.619629, 28.597626, 20},{-102.758186, 35.861359, 20}
{-105.696396, 20.826857, 12.605897},{-111.696571, 20.866327, 20},{-107.619629, 28.597626, 20}
{-108.681862, 13.359133, 12.605897},{-114.824554, 13.042128, 20},{-111.696571, 20.866327, 20}
{-110.979652, 4.998593, 12.605897},{-117.232025, 4.282493, 20},{-114.824554, 13.042128, 20}
{-112.19722, -3.222712, 12.605897},{-118.507721, -4.33126, 20},{-117.232025, 4.282493, 20}
{-112.360435, -11.56111, 12.605897},{-118.678726, -13.067696, 20},{-118.507721, -4.33126, 20}
{-111.444122, -19.851128, 12.605897},{-117.718674, -21.753441, 20},{-118.678726, -13.067696, 20}
{-109.528732, -27.96944, 12.605897},{-115.711845, -30.259287, 20},{-117.718674, -21.753441, 20}
{-106.70285, -35.817963, 12.605897},{-112.751076, -38.48246, 20},{-115.711845, -30.259287, 20}
{-103.102898, -43.213058, 12.605897},{-108.979279, -46.230564, 20},{-106.70285, -35.817963, 12.605897}
{-98.828552, -50.095409, 12.605897},{-104.500893, -53.441448, 20},{-103.102898, -43.213058, 12.605897}
{-93.57869, -56.85862, 12.605897},{-99.000427, -60.527504, 20},{-98.828552, -50.095409, 12.605897}
{-87.678749, -62.949936, 12.605897},{-92.818848, -66.909592, 20},{-93.57869, -56.85862, 12.605897}
{-74.064865, -61.999283, 8.343874},{-81.241936, -68.255753, 12.605897},{-80.045372, -57.069595, 8.343874}
{-67.585777, -66.253197, 8.343874},{-74.268494, -72.834236, 12.605897},{-74.064865, -61.999283, 8.343874}
{-60.70929, -69.830536, 8.343874},{-66.86734, -76.684525, 12.605897},{-67.585777, -66.253197, 8.343874}
{-53.532146, -72.759399, 8.343874},{-59.142586, -79.836853, 12.605897},{-60.70929, -69.830536, 8.343874}
{-46.137699, -75.088463, 8.343874},{-51.183945, -82.343628, 12.605897},{-53.532146, -72.759399, 8.343874}
{-38.734978, -76.846642, 8.343874},{-43.216404, -84.235947, 12.605897},{-46.137699, -75.088463, 8.343874}
{-30.951019, -78.180237, 8.343874},{-34.838535, -85.671303, 12.605897},{-38.734978, -76.846642, 8.343874}
{-23.247705, -79.061295, 8.343874},{-26.547466, -86.619583, 12.605897},{-30.951019, -78.180237, 8.343874}
{-15.510789, -79.571793, 8.343874},{-18.22023, -87.169029, 12.605897},{-23.247705, -79.061295, 8.343874}
{-7.992822, -79.758194, 8.343874},{-10.128649, -87.369652, 12.605897},{-15.510789, -79.571793, 8.343874}
{-0.005906, -79.659523, 8.343874},{-1.532339, -87.263458, 12.605897},{-7.992822, -79.758194, 8.343874}
{7.737013, -79.249962, 8.343874},{6.801358, -86.822647, 12.605897},{-0.005906, -79.659523, 8.343874}
{15.452716, -78.48465, 8.343874},{15.105762, -85.99894, 12.605897},{7.737013, -79.249962, 8.343874}
{23.116913, -77.312042, 8.343874},{23.354731, -84.736862, 12.605897},{15.452716, -78.48465, 8.343874}
{30.695065, -75.675125, 8.343874},{31.511089, -82.975052, 12.605897},{23.116913, -77.312042, 8.343874}
{38.140316, -73.514023, 8.343874},{39.524403, -80.649063, 12.605897},{30.695065, -75.675125, 8.343874}
{45.39043, -70.769547, 8.343874},{47.327698, -77.695175, 12.605897},{38.140316, -73.514023, 8.343874}
{52.366119, -67.38961, 8.343874},{54.835629, -74.057358, 12.605897},{45.39043, -70.769547, 8.343874}
{59.161701, -63.209599, 8.343874},{62.149704, -69.558411, 12.605897},{52.366119, -67.38961, 8.343874}
{65.013115, -58.694778, 8.343874},{68.447578, -64.69912, 12.605897},{59.161701, -63.209599, 8.343874}
{70.691032, -53.226814, 8.343874},{74.558708, -58.813953, 12.605897},{65.013115, -58.694778, 8.343874}
{75.652626, -47.272247, 8.343874},{79.898872, -52.40506, 12.605897},{70.691032, -53.226814, 8.343874}
{79.963654, -40.830921, 8.343874},{84.538826, -45.472263, 12.605897},{75.652626, -47.272247, 8.343874}
{83.57901, -33.974972, 8.343874},{88.430031, -38.093216, 12.605897},{79.963654, -40.830921, 8.343874}
{86.352844, -27.036642, 8.343874},{91.415504, -30.625496, 12.605897},{83.57901, -33.974972, 8.343874}
{88.487709, -19.268757, 8.343874},{93.713264, -22.264929, 12.605897},{86.352844, -27.036642, 8.343874}
{89.618996, -11.63028, 8.343874},{94.930862, -14.043643, 12.605897},{88.487709, -19.268757, 8.343874}
{89.770622, -3.882994, 8.343874},{95.094055, -5.705245, 12.605897},{89.618996, -11.63028, 8.343874}
{88.919258, 3.81934, 8.343874},{94.177734, 2.58477, 12.605897},{89.770622, -3.882994, 8.343874}
{87.139671, 11.362152, 8.343874},{92.262375, 10.703093, 12.605897},{88.919258, 3.81934, 8.343874}
{84.514153, 18.654297, 8.343874},{89.436523, 18.55162, 12.605897},{87.139671, 11.362152, 8.343874}
{81.169357, 25.525124, 8.343874},{85.836525, 25.946686, 12.605897},{84.514153, 18.654297, 8.343874}
{77.198044, 31.9196, 8.343874},{81.56221, 32.829056, 12.605897},{81.169357, 25.525124, 8.343874}
{72.32032, 38.203365, 8.343874},{76.312317, 39.592266, 12.605897},{77.198044, 31.9196, 8.343874}
{66.838661, 43.862831, 8.343874},{70.412407, 45.68354, 12.605897},{72.32032, 38.203365, 8.343874}
{60.858147, 48.792568, 8.343874},{63.975586, 50.989418, 12.605897},{66.838661, 43.862831, 8.343874}
{54.379036, 53.046463, 8.343874},{57.002125, 55.567879, 12.605897},{60.858147, 48.792568, 8.343874}
{47.502548, 56.623795, 8.343874},{49.600967, 59.418156, 12.605897},{54.379036, 53.046463, 8.343874}
{40.325409, 59.55267, 8.343874},{41.876217, 62.570503, 12.605897},{47.502548, 56.623795, 8.343874}
{32.93095, 61.881756, 8.343874},{33.917572, 65.077293, 12.605897},{40.325409, 59.55267, 8.343874}
{25.52825, 63.639889, 8.343874},{25.95005, 66.969574, 12.605897},{33.917572, 65.077293, 12.605897}
{17.744278, 64.973495, 8.343874},{17.572168, 68.404938, 12.605897},{25.95005, 66.969574, 12.605897}
{10.040965, 65.854561, 8.343874},{9.2811, 69.353226, 12.605897},{17.572168, 68.404938, 12.605897}
{2.304049, 66.365051, 8.343874},{0.953864, 69.902664, 12.605897},{9.2811, 69.353226, 12.605897}
{-5.213925, 66.551445, 8.343874},{-7.137724, 70.103279, 12.605897},{0.953864, 69.902664, 12.605897}
{-13.20083, 66.452751, 8.343874},{-15.734022, 69.997047, 12.605897},{-7.137724, 70.103279, 12.605897}
{-20.943756, 66.043243, 8.343874},{-24.067728, 69.556305, 12.605897},{-15.734022, 69.997047, 12.605897}
{-28.659466, 65.277946, 8.343874},{-32.372139, 68.732613, 12.605897},{-24.067728, 69.556305, 12.605897}
{-36.323654, 64.105354, 8.343874},{-40.621098, 67.470551, 12.605897},{-32.372139, 68.732613, 12.605897}
{-43.901806, 62.468418, 8.343874},{-48.777458, 65.708717, 12.605897},{-40.621098, 67.470551, 12.605897}
{-51.347046, 60.307278, 8.343874},{-56.790764, 63.382687, 12.605897},{-48.777458, 65.708717, 12.605897}
{-58.59716, 57.562794, 8.343874},{-64.594055, 60.428799, 12.605897},{-56.790764, 63.382687, 12.605897}
{-65.572838, 54.182842, 8.343874},{-72.101974, 56.790962, 12.605897},{-64.594055, 60.428799, 12.605897}
{-72.368439, 50.002861, 8.343874},{-79.416061, 52.292049, 12.605897},{-72.101974, 56.790962, 12.605897}
{-78.219887, 45.48811, 8.343874},{-85.713974, 47.432827, 12.605897},{-79.416061, 52.292049, 12.605897}
{-83.897751, 40.020061, 8.343874},{-91.825058, 41.547577, 12.605897},{-85.713974, 47.432827, 12.605897}
{-88.859375, 34.065521, 8.343874},{-97.165245, 35.138706, 12.605897},{-91.825058, 41.547577, 12.605897}
{-93.170403, 27.624193, 8.343874},{-101.805199, 28.205912, 12.605897},{-97.165245, 35.138706, 12.605897}
{-96.785751, 20.768242, 8.343874},{-105.696396, 20.826857, 12.605897},{-101.805199, 28.205912, 12.605897}
{-99.559578, 13.829906, 8.343874},{-108.681862, 13.359133, 12.605897},{-105.696396, 20.826857, 12.605897}
{-101.694473, 6.062046, 8.343874},{-110.979652, 4.998593, 12.605897},{-108.681862, 13.359133, 12.605897}
{-102.825729, -1.576449, 8.343874},{-112.19722, -3.222712, 12.605897},{-110.979652, 4.998593, 12.605897}
{-102.977371, -9.323735, 8.343874},{-112.360435, -11.56111, 12.605897},{-112.19722, -3.222712, 12.605897}
{-102.126015, -17.026072, 8.343874},{-111.444122, -19.851128, 12.605897},{-112.360435, -11.56111, 12.605897}
{-100.346405, -24.568876, 8.343874},{-109.528732, -27.96944, 12.605897},{-111.444122, -19.851128, 12.605897}
{-97.720856, -31.861013, 8.343874},{-106.70285, -35.817963, 12.605897},{-109.528732, -27.96944, 12.605897}
{-94.376106, -38.731869, 8.343874},{-103.102898, -43.213058, 12.605897},{-97.720856, -31.861013, 8.343874}
{-90.40477, -45.126331, 8.343874},{-98.828552, -50.095409, 12.605897},{-94.376106, -38.731869, 8.343874}
{-85.527069, -51.410091, 8.343874},{-93.57869, -56.85862, 12.605897},{-90.40477, -45.126331, 8.343874}
{-80.045372, -57.069595, 8.343874},{-87.678749, -62.949936, 12.605897},{-85.527069, -51.410091, 8.343874}
{-66.552269, -55.450314, 5.138855},{-74.064865, -61.999283, 8.343874},{-72.055138, -50.914345, 5.138855}
{-60.590637, -59.364487, 5.138855},{-67.585777, -66.253197, 8.343874},{-66.552269, -55.450314, 5.138855}
{-54.263351, -62.656116, 5.138855},{-60.70929, -69.830536, 8.343874},{-60.590637, -59.364487, 5.138855}
{-47.65942, -65.351059, 5.138855},{-53.532146, -72.759399, 8.343874},{-54.263351, -62.656116, 5.138855}
{-40.855534, -67.494118, 5.138855},{-46.137699, -75.088463, 8.343874},{-47.65942, -65.351059, 5.138855}
{-34.044041, -69.11187, 5.138855},{-38.734978, -76.846642, 8.343874},{-40.855534, -67.494118, 5.138855}
{-26.881758, -70.338959, 5.138855},{-30.951019, -78.180237, 8.343874},{-34.044041, -69.11187, 5.138855}
{-19.793678, -71.149651, 5.138855},{-23.247705, -79.061295, 8.343874},{-26.881758, -70.338959, 5.138855}
{-12.67468, -71.619377, 5.138855},{-15.510789, -79.571793, 8.343874},{-19.793678, -71.149651, 5.138855}
{-5.757143, -71.790886, 5.138855},{-7.992822, -79.758194, 8.343874},{-12.67468, -71.619377, 5.138855}
{1.591888, -71.700104, 5.138855},{-0.005906, -79.659523, 8.343874},{-5.757143, -71.790886, 5.138855}
{8.716411, -71.32325, 5.138855},{7.737013, -79.249962, 8.343874},{1.591888, -71.700104, 5.138855}
{15.815889, -70.619057, 5.138855},{15.452716, -78.48465, 8.343874},{8.716411, -71.32325, 5.138855}
{22.867977, -69.540108, 5.138855},{23.116913, -77.312042, 8.343874},{15.815889, -70.619057, 5.138855}
{29.840891, -68.033928, 5.138855},{30.695065, -75.675125, 8.343874},{22.867977, -69.540108, 5.138855}
{36.691517, -66.045418, 5.138855},{38.140316, -73.514023, 8.343874},{29.840891, -68.033928, 5.138855}
{43.362595, -63.52013, 5.138855},{45.39043, -70.769547, 8.343874},{36.691517, -66.045418, 5.138855}
{49.781162, -60.410141, 5.138855},{52.366119, -67.38961, 8.343874},{43.362595, -63.52013, 5.138855}
